County,Crop,Year,AW (acre-ft/acre),Total Land (Irrigated Crop Area in acres),AW,,,,,,,,,,,,,,,,,,
Santa Barbara, Almonds & Pistachios,2000,5.00,600,3000,,,,,,,,,,,,,,,,,,
Santa Barbara, Other Deciduous,2000,3.02,1540,4647.890444,,,,,,,,,,,,,,,,,,
Santa Barbara, Citrus & Subtropical,2000,2.40,9460,22747.74335,,,,,,,,,,,,,,,,,,
Santa Barbara,Vineyard,2000,1.00,17540,17493.11155,,,,,,,,,,,,,,,,,,
Santa Clara ,Grain,2000,0.81,500,402.9850746,,,,,,,,,,,,,,,,,,
Santa Clara ,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Corn,2000,1.70,1500,2550,,,,,,,,,,,,,,,,,,
Santa Clara ,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Safflower,2000,1.63,200,325,,,,,,,,,,,,,,,,,,
Santa Clara ,Other Field,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Alfalfa,2000,3.38,400,1353.658537,,,,,,,,,,,,,,,,,,
Santa Clara ,Pasture,2000,3.81,600.00,2283.950617,,,,,,,,,,,,,,,,,,
Santa Clara ,Tomato Processing,2000,2.00,1400,2800,,,,,,,,,,,,,,,,,,
Santa Clara ,Tomato Fresh,2000,1.63,200,325,,,,,,,,,,,,,,,,,,
Santa Clara ,Cucurbits,2000,1.31,600,787.5,,,,,,,,,,,,,,,,,,
Santa Clara ,Onions & Garlic,2000,2.75,700,1925,,,,,,,,,,,,,,,,,,
Santa Clara ,Potatoes,2000,0.00,0.00,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Truck Crops,2000,2.71,9200,24900,,,,,,,,,,,,,,,,,,
Santa Clara , Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara , Other Deciduous,2000,3.04,2600,7901.234568,,,,,,,,,,,,,,,,,,
Santa Clara , Citrus & Subtropical,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Vineyard,2000,1.31,1200,1575,,,,,,,,,,,,,,,,,,
Santa Cruz,Grain,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Corn,2000,1.14,100,114.2857143,,,,,,,,,,,,,,,,,,
Santa Cruz,Dry Beans,2000,1.00,100,100,,,,,,,,,,,,,,,,,,
Santa Cruz,Safflower,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Other Field,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Alfalfa,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Pasture,2000,2.13,400,850,,,,,,,,,,,,,,,,,,
Santa Cruz,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Tomato Fresh,2000,1.54,200,307.6923077,,,,,,,,,,,,,,,,,,
Santa Cruz,Cucurbits,2000,0.93,300,280,,,,,,,,,,,,,,,,,,
Santa Cruz,Onions & Garlic,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Truck Crops,2000,1.62,16200,26311.76471,,,,,,,,,,,,,,,,,,
Santa Cruz, Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz, Other Deciduous,2000,0.89,2900,2577.777778,,,,,,,,,,,,,,,,,,
Santa Cruz, Citrus & Subtropical,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Vineyard,2000,0.53,500,266.6666667,,,,,,,,,,,,,,,,,,
Shasta,Grain,2000,0.80,2500,1992.689257,,,,,,,,,,,,,,,,,,
Shasta,Rice,2000,4.91,2500,12272.72727,,,,,,,,,,,,,,,,,,
Shasta,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Sugar Beets,2000,2.67,400,1066.666667,,,,,,,,,,,,,,,,,,
Shasta,Corn,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Safflower,2000,0.44,100,44.11764706,,,,,,,,,,,,,,,,,,
Shasta,Other Field,2000,1.54,200,308.8455772,,,,,,,,,,,,,,,,,,
Shasta,Alfalfa,2000,2.79,4200,11705.2757,,,,,,,,,,,,,,,,,,
Shasta,Pasture,2000,3.42,36900,126208.8505,,,,,,,,,,,,,,,,,,
Shasta,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Cucurbits,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Onions & Garlic,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Truck Crops,2000,1.88,2300,4325.266106,,,,,,,,,,,,,,,,,,
Shasta, Almonds & Pistachios,2000,2.91,100,291.1392405,,,,,,,,,,,,,,,,,,
Shasta, Other Deciduous,2000,2.90,1300,3772.432432,,,,,,,,,,,,,,,,,,
Shasta, Citrus & Subtropical,2000,2.22,900,2000,,,,,,,,,,,,,,,,,,
Shasta,Vineyard,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Grain,2000,2.75,400,1100,,,,,,,,,,,,,,,,,,
Sierra ,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Corn,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Safflower,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Other Field,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Alfalfa,2000,3.04,1500,4565.217391,,,,,,,,,,,,,,,,,,
Sierra ,Pasture,2000,4.13,11000,45405.83075,,,,,,,,,,,,,,,,,,
Sierra ,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Cucurbits,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Onions & Garlic,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Truck Crops,2000,2.21,100,220.5882353,,,,,,,,,,,,,,,,,,
Sierra , Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra , Other Deciduous,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra , Citrus & Subtropical,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sierra ,Vineyard,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Grain,2000,1.74,30300,52707.78831,,,,,,,,,,,,,,,,,,
Siskiyou,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Sugar Beets,2000,3.42,800,2739.726027,,,,,,,,,,,,,,,,,,
Siskiyou,Corn,2000,1.92,300,575.3424658,,,,,,,,,,,,,,,,,,
Siskiyou,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Safflower,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Other Field,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Alfalfa,2000,2.90,47400,137255.3055,,,,,,,,,,,,,,,,,,
Siskiyou,Pasture,2000,3.40,72000,244659.4878,,,,,,,,,,,,,,,,,,
Siskiyou,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Cucurbits,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Onions & Garlic,2000,2.70,1900,5137.32434,,,,,,,,,,,,,,,,,,
Siskiyou,Potatoes,2000,2.33,5400,12589.57481,,,,,,,,,,,,,,,,,,
Siskiyou,Truck Crops,2000,1.91,3400,6499.387691,,,,,,,,,,,,,,,,,,
Siskiyou, Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou, Other Deciduous,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou, Citrus & Subtropical,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Siskiyou,Vineyard,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Solano,Grain,2000,1.28,28500,36447.9602,,,,,,,,,,,,,,,,,,
Solano,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Solano,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Solano,Sugar Beets,2000,4.15,400,1661.764706,,,,,,,,,,,,,,,,,,
Solano,Corn,2000,3.01,22300,67060.86957,,,,,,,,,,,,,,,,,,
Solano,Dry Beans,2000,2.49,4400,10967.45098,,,,,,,,,,,,,,,,,,
Solano,Safflower,2000,0.71,6900,4897.435897,,,,,,,,,,,,,,,,,,
Solano,Other Field,2000,2.52,7600,19147.05882,,,,,,,,,,,,,,,,,,
Solano,Alfalfa,2000,5.47,25400,138985.2941,,,,,,,,,,,,,,,,,,
Solano,Pasture,2000,6.01,19400,116634.1912,,,,,,,,,,,,,,,,,,
Solano,Tomato Processing,2000,3.18,14000,44463.76812,,,,,,,,,,,,,,,,,,
Solano,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Solano,Cucurbits,2000,1.67,1000,1669.677926,,,,,,,,,,,,,,,,,,
Solano,Onions & Garlic,2000,4.33,100,432.8358209,,,,,,,,,,,,,,,,,,
Solano,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Solano,Truck Crops,2000,3.70,1100,4071.484682,,,,,,,,,,,,,,,,,,
Solano, Almonds & Pistachios,2000,4.06,1800,7304.347826,,,,,,,,,,,,,,,,,,
Solano, Other Deciduous,2000,3.89,12700,49372.97297,,,,,,,,,,,,,,,,,,
Solano, Citrus & Subtropical,2000,2.43,100,243.2432432,,,,,,,,,,,,,,,,,,
Solano,Vineyard,2000,1.42,5200,7387.5,,,,,,,,,,,,,,,,,,
Sonoma,Grain,2000,0.31,300,93.33333333,,,,,,,,,,,,,,,,,,
Sonoma,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Corn,2000,1.79,500,893.3333333,,,,,,,,,,,,,,,,,,
Sonoma,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Safflower,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Other Field,2000,2.13,100,213.3333333,,,,,,,,,,,,,,,,,,
Sonoma,Alfalfa,2000,3.54,100,353.8461538,,,,,,,,,,,,,,,,,,
Sonoma,Pasture,2000,3.94,9500,37421.875,,,,,,,,,,,,,,,,,,
Sonoma,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Cucurbits,2000,0.79,200,157.8947368,,,,,,,,,,,,,,,,,,
Sonoma,Onions & Garlic,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma,Truck Crops,2000,2.61,700,1828.947368,,,,,,,,,,,,,,,,,,
Sonoma, Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sonoma, Other Deciduous,2000,2.29,1100,2513.513514,,,,,,,,,,,,,,,,,,
Sonoma, Citrus & Subtropical,2000,2.16,100,216.2162162,,,,,,,,,,,,,,,,,,
Sonoma,Vineyard,2000,0.78,44900,35044.67307,,,,,,,,,,,,,,,,,,
Stanislaus,Grain,2000,1.26,38100,47857.63333,,,,,,,,,,,,,,,,,,
Stanislaus,Rice,2000,5.57,2300,12819.23077,,,,,,,,,,,,,,,,,,
Stanislaus,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Stanislaus,Sugar Beets,2000,1.89,100,189.1891892,,,,,,,,,,,,,,,,,,
Stanislaus,Corn,2000,2.42,53000,128021.7391,,,,,,,,,,,,,,,,,,
Stanislaus,Dry Beans,2000,2.18,17800,38732.7504,,,,,,,,,,,,,,,,,,
Stanislaus,Safflower,2000,2.00,200,400,,,,,,,,,,,,,,,,,,
Stanislaus,Other Field,2000,2.36,5000,11809.52381,,,,,,,,,,,,,,,,,,
Stanislaus,Alfalfa,2000,4.63,38900,180196.5599,,,,,,,,,,,,,,,,,,
Stanislaus,Pasture,2000,4.55,59900,272554.7908,,,,,,,,,,,,,,,,,,
Stanislaus,Tomato Processing,2000,2.93,19200,56320,,,,,,,,,,,,,,,,,,
Stanislaus,Tomato Fresh,2000,2.48,2000,4960,,,,,,,,,,,,,,,,,,
Stanislaus,Cucurbits,2000,2.45,5700,13993.47319,,,,,,,,,,,,,,,,,,
Stanislaus,Onions & Garlic,2000,3.85,300,1154.912281,,,,,,,,,,,,,,,,,,
Stanislaus,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Stanislaus,Truck Crops,2000,1.23,24900,30750.2016,,,,,,,,,,,,,,,,,,
Stanislaus, Almonds & Pistachios,2000,3.30,89200,294756.246,,,,,,,,,,,,,,,,,,
Stanislaus, Other Deciduous,2000,3.47,45500,157846.5456,,,,,,,,,,,,,,,,,,
Stanislaus, Citrus & Subtropical,2000,2.73,700,1907.908992,,,,,,,,,,,,,,,,,,
Stanislaus,Vineyard,2000,1.93,15400,29682.94826,,,,,,,,,,,,,,,,,,
Sutter ,Grain,2000,0.93,14000,12955.22388,,,,,,,,,,,,,,,,,,
Sutter ,Rice,2000,4.77,107100,511267.8571,,,,,,,,,,,,,,,,,,
Sutter ,Cotton,2000,3.04,600,1823.529412,,,,,,,,,,,,,,,,,,
Sutter ,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sutter ,Corn,2000,2.47,7400,18260.86957,,,,,,,,,,,,,,,,,,
Sutter ,Dry Beans,2000,2.14,10000,21411.76471,,,,,,,,,,,,,,,,,,
Sutter ,Safflower,2000,0.53,15100,8000,,,,,,,,,,,,,,,,,,
Sutter ,Other Field,2000,2.17,2700,5852.941176,,,,,,,,,,,,,,,,,,
Sutter ,Alfalfa,2000,4.61,5000,23058.82353,,,,,,,,,,,,,,,,,,
Sutter ,Pasture,2000,5.21,3400,17703.125,,,,,,,,,,,,,,,,,,
Sutter ,Tomato Processing,2000,2.63,12400,32579.71014,,,,,,,,,,,,,,,,,,
Sutter ,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sutter ,Cucurbits,2000,1.53,7100,10880.59701,,,,,,,,,,,,,,,,,,
Sutter ,Onions & Garlic,2000,4.03,100,402.9850746,,,,,,,,,,,,,,,,,,
Sutter ,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Sutter ,Truck Crops,2000,2.89,2100,6074.626866,,,,,,,,,,,,,,,,,,
Sutter , Almonds & Pistachios,2000,4.05,6300,25521.73913,,,,,,,,,,,,,,,,,,
Sutter , Other Deciduous,2000,3.91,66500,259957.1429,,,,,,,,,,,,,,,,,,
Sutter , Citrus & Subtropical,2000,3.38,400,1352.941176,,,,,,,,,,,,,,,,,,
Sutter ,Vineyard,2000,1.75,100,175,,,,,,,,,,,,,,,,,,
Tehama,Grain,2000,0.42,3100,1290.525114,,,,,,,,,,,,,,,,,,
Tehama,Rice,2000,5.26,1700,8947.368421,,,,,,,,,,,,,,,,,,
Tehama,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tehama,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tehama,Corn,2000,2.22,2400,5339.593114,,,,,,,,,,,,,,,,,,
Tehama,Dry Beans,2000,1.64,400,657.5342466,,,,,,,,,,,,,,,,,,
Tehama,Safflower,2000,0.41,200,82.19178082,,,,,,,,,,,,,,,,,,
Tehama,Other Field,2000,1.64,400,657.5342466,,,,,,,,,,,,,,,,,,
Tehama,Alfalfa,2000,4.11,4400,18095.42762,,,,,,,,,,,,,,,,,,
Tehama,Pasture,2000,4.18,27100,113291.874,,,,,,,,,,,,,,,,,,
Tehama,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tehama,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tehama,Cucurbits,2000,1.14,400,457.1428571,,,,,,,,,,,,,,,,,,
Tehama,Onions & Garlic,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tehama,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tehama,Truck Crops,2000,1.99,300,597.6530679,,,,,,,,,,,,,,,,,,
Tehama, Almonds & Pistachios,2000,3.04,8600,26140,,,,,,,,,,,,,,,,,,
Tehama, Other Deciduous,2000,2.98,27600,82215.18219,,,,,,,,,,,,,,,,,,
Tehama, Citrus & Subtropical,2000,2.14,18000,38571.42857,,,,,,,,,,,,,,,,,,
Tehama,Vineyard,2000,1.51,100,150.6849315,,,,,,,,,,,,,,,,,,
Trinity,Grain,2000,1.67,100,166.6666667,,,,,,,,,,,,,,,,,,
Trinity,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Corn,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Safflower,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Other Field,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Alfalfa,2000,3.51,100,350.6493506,,,,,,,,,,,,,,,,,,
Trinity,Pasture,2000,3.68,1300,4789.473684,,,,,,,,,,,,,,,,,,
Trinity,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Cucurbits,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Onions & Garlic,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Truck Crops,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity, Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity, Other Deciduous,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity, Citrus & Subtropical,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Trinity,Vineyard,2000,1.88,100,188.2352941,,,,,,,,,,,,,,,,,,
Tulare ,Grain,2000,1.37,94000,128663.3484,,,,,,,,,,,,,,,,,,
Tulare ,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tulare ,Cotton,2000,2.92,77000,224467.1191,,,,,,,,,,,,,,,,,,
Tulare ,Sugar Beets,2000,1.92,4100,7864.864865,,,,,,,,,,,,,,,,,,
Tulare ,Corn,2000,3.17,105700,334816.8874,,,,,,,,,,,,,,,,,,
Tulare ,Dry Beans,2000,3.08,7300,22502.40652,,,,,,,,,,,,,,,,,,
Tulare ,Safflower,2000,1.30,1700,2210,,,,,,,,,,,,,,,,,,
Tulare ,Other Field,2000,2.77,10000,27725.80645,,,,,,,,,,,,,,,,,,
Tulare ,Alfalfa,2000,4.85,90100,437371.4452,,,,,,,,,,,,,,,,,,
Tulare ,Pasture,2000,4.96,5400,26798.64839,,,,,,,,,,,,,,,,,,
Tulare ,Tomato Processing,2000,3.24,1400,4535.211268,,,,,,,,,,,,,,,,,,
Tulare ,Tomato Fresh,2000,2.57,1500,3857.142857,,,,,,,,,,,,,,,,,,
Tulare ,Cucurbits,2000,2.54,1100,2791.044776,,,,,,,,,,,,,,,,,,
Tulare ,Onions & Garlic,2000,4.22,700,2952.380952,,,,,,,,,,,,,,,,,,
Tulare ,Potatoes,2000,2.15,400,861.5384615,,,,,,,,,,,,,,,,,,
Tulare ,Truck Crops,2000,1.79,3700,6606.034001,,,,,,,,,,,,,,,,,,
Tulare , Almonds & Pistachios,2000,3.56,24700,87974.95056,,,,,,,,,,,,,,,,,,
Tulare , Other Deciduous,2000,3.61,99100,358243.3493,,,,,,,,,,,,,,,,,,
Tulare , Citrus & Subtropical,2000,2.93,133200,390426.1735,,,,,,,,,,,,,,,,,,
Tulare ,Vineyard,2000,2.33,81400,189932.4324,,,,,,,,,,,,,,,,,,
Tuolumne,Grain,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Corn,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Safflower,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Other Field,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Alfalfa,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Pasture,2000,4.84,1000,4843.75,,,,,,,,,,,,,,,,,,
Tuolumne,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Tomato Fresh,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Cucurbits,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Onions & Garlic,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Truck Crops,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne, Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne, Other Deciduous,2000,3.54,200,707.6923077,,,,,,,,,,,,,,,,,,
Tuolumne, Citrus & Subtropical,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Tuolumne,Vineyard,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Ventura,Grain,2000,1.21,60,72.72727273,,,,,,,,,,,,,,,,,,
Ventura,Rice,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Ventura,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Ventura,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Ventura,Corn,2000,2.03,840,1704.347826,,,,,,,,,,,,,,,,,,
Ventura,Dry Beans,2000,1.62,260,420.5882353,,,,,,,,,,,,,,,,,,
Ventura,Safflower,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Ventura,Other Field,2000,1.59,60,95.65217391,,,,,,,,,,,,,,,,,,
Ventura,Alfalfa,2000,5.45,450,2452,,,,,,,,,,,,,,,,,,
Ventura,Pasture,2000,5.08,2140,10870.76923,,,,,,,,,,,,,,,,,,
Ventura,Tomato Processing,2000,2.71,40,108.5714286,,,,,,,,,,,,,,,,,,
Ventura,Tomato Fresh,2000,1.86,420,780,,,,,,,,,,,,,,,,,,
Ventura,Cucurbits,2000,1.45,750,1086.956522,,,,,,,,,,,,,,,,,,
Ventura,Onions & Garlic,2000,2.14,740,1585.714286,,,,,,,,,,,,,,,,,,
Ventura,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Ventura,Truck Crops,2000,2.29,45120,103204.9689,,,,,,,,,,,,,,,,,,
Ventura, Almonds & Pistachios,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Ventura, Other Deciduous,2000,4.17,370,1541.666667,,,,,,,,,,,,,,,,,,
Ventura, Citrus & Subtropical,2000,4.06,57920,235431.3112,,,,,,,,,,,,,,,,,,
Ventura,Vineyard,2000,1.27,20,25.35211268,,,,,,,,,,,,,,,,,,
Yolo,Grain,2000,1.27,46600,59223.8806,,,,,,,,,,,,,,,,,,
Yolo,Rice,2000,5.26,36100,189821.4286,,,,,,,,,,,,,,,,,,
Yolo,Cotton,2000,3.02,4500,13588.23529,,,,,,,,,,,,,,,,,,
Yolo,Sugar Beets,2000,3.96,1100,4352.941176,,,,,,,,,,,,,,,,,,
Yolo,Corn,2000,2.79,31400,87652.17391,,,,,,,,,,,,,,,,,,
Yolo,Dry Beans,2000,2.31,2200,5088.235294,,,,,,,,,,,,,,,,,,
Yolo,Safflower,2000,0.56,27400,15371.79487,,,,,,,,,,,,,,,,,,
Yolo,Other Field,2000,2.36,11500,27161.76471,,,,,,,,,,,,,,,,,,
Yolo,Alfalfa,2000,5.27,36500,192455.8824,,,,,,,,,,,,,,,,,,
Yolo,Pasture,2000,5.67,7800,44250,,,,,,,,,,,,,,,,,,
Yolo,Tomato Processing,2000,3.04,48600,147579.7101,,,,,,,,,,,,,,,,,,
Yolo,Tomato Fresh,2000,2.92,3100,9043.478261,,,,,,,,,,,,,,,,,,
Yolo,Cucurbits,2000,1.65,5600,9220.306916,,,,,,,,,,,,,,,,,,
Yolo,Onions & Garlic,2000,4.07,200,813.117511,,,,,,,,,,,,,,,,,,
Yolo,Potatoes,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Yolo,Truck Crops,2000,4.01,1800,7224.511247,,,,,,,,,,,,,,,,,,
Yolo, Almonds & Pistachios,2000,4.20,8600,36086.95652,,,,,,,,,,,,,,,,,,
Yolo, Other Deciduous,2000,4.23,15300,64742.85714,,,,,,,,,,,,,,,,,,
Yolo, Citrus & Subtropical,2000,3.68,300,1102.941176,,,,,,,,,,,,,,,,,,
Yolo,Vineyard,2000,1.69,12500,21125,,,,,,,,,,,,,,,,,,
Yuba ,Grain,2000,1.19,600,716.4179104,,,,,,,,,,,,,,,,,,
Yuba ,Rice,2000,5.36,37600,201428.5714,,,,,,,,,,,,,,,,,,
Yuba ,Cotton,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Yuba ,Sugar Beets,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Yuba ,Corn,2000,3.04,600,1826.086957,,,,,,,,,,,,,,,,,,
Yuba ,Dry Beans,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
Yuba ,Safflower,2000,0.38,100,38.46153846,,,,,,,,,,,,,,,,,,
Yuba ,Other Field,2000,2.65,300,794.1176471,,,,,,,,,,,,,,,,,,
Yuba ,Alfalfa,2000,4.85,400,1941.176471,,,,,,,,,,,,,,,,,,
Yuba ,Pasture,2000,5.54,14200,78605.56723,,,,,,,,,,,,,,,,,,
Yuba ,Tomato Processing,2000,0.00,0,0,,,,,,,,,,,,,,,,,,
